ID,probability
TEST_00000,0.004141677908990012
TEST_00001,0.0017259866196150525
TEST_00002,0.09605177437601158
TEST_00003,0.06773992696588506
TEST_00004,0.31996224442222393
TEST_00005,0.08122659774009115
TEST_00006,0.2686327490901452
TEST_00007,0.22324960693887297
TEST_00008,0.17207487807654087
TEST_00009,0.0013385032157979338
TEST_00010,0.03896530239510526
TEST_00011,0.2552223310687682
TEST_00012,0.18396037641237026
TEST_00013,0.21703616860541172
TEST_00014,0.2859144234992694
TEST_00015,0.0014398613725283775
TEST_00016,0.11785842230487797
TEST_00017,0.22774407415517595
TEST_00018,0.15143576438062037
TEST_00019,0.48040950373435604
TEST_00020,0.12405965278861908
TEST_00021,0.17984902467361044
TEST_00022,0.13847527489706254
TEST_00023,0.15780536097393147
TEST_00024,0.19118411875831956
TEST_00025,0.0009174949340493901
TEST_00026,0.209754333094725
TEST_00027,0.29412092714864485
TEST_00028,0.12012858041677126
TEST_00029,0.06525214678696488
TEST_00030,0.2639929832009007
TEST_00031,0.15115124125091176
TEST_00032,0.06364096713446586
TEST_00033,0.08613689638478277
TEST_00034,0.20399279656023916
TEST_00035,0.00378165127134831
TEST_00036,0.09553576818375283
TEST_00037,0.17003541740267317
TEST_00038,0.2182592307902149
TEST_00039,0.009681260945034105
TEST_00040,0.08297447251374612
TEST_00041,0.0702080074793731
TEST_00042,0.12491567670534735
TEST_00043,0.16511424945162204
TEST_00044,0.14807861937431033
TEST_00045,0.5027768954047341
TEST_00046,0.4785676119660578
TEST_00047,0.11430292862375707
TEST_00048,0.054150365534642454
TEST_00049,0.1736202822794203
TEST_00050,0.12395961163757052
TEST_00051,0.25197317163675015
TEST_00052,0.09049789161816675
TEST_00053,0.5374913391545338
TEST_00054,0.0027583093886346783
TEST_00055,0.24301659435417813
TEST_00056,0.15114719479472685
TEST_00057,0.14834186309831884
TEST_00058,0.25407217044292946
TEST_00059,0.09653058590035664
TEST_00060,0.006467130193299986
TEST_00061,0.09018161347156745
TEST_00062,0.1869681900472411
TEST_00063,0.17262156553383137
TEST_00064,0.1170453182828306
TEST_00065,0.0022976305165906467
TEST_00066,0.1502263284155095
TEST_00067,0.10595876892226337
TEST_00068,0.14229363276806747
TEST_00069,0.2580352850457357
TEST_00070,0.19368303005477472
TEST_00071,0.20321261884529637
TEST_00072,0.1294502013681557
TEST_00073,0.10128355091237255
TEST_00074,0.0637300112705037
TEST_00075,0.1773108996085577
TEST_00076,0.19139018975049335
TEST_00077,0.002560958786979504
TEST_00078,0.08652392494079135
TEST_00079,0.14969927834063834
TEST_00080,0.14078550892632755
TEST_00081,0.0008201127918518857
TEST_00082,0.13297466823560533
TEST_00083,0.08150852226879472
TEST_00084,0.18186434325333348
TEST_00085,0.17737040712878419
TEST_00086,0.0012014057529721057
TEST_00087,0.24471643902077514
TEST_00088,0.19822046689020914
TEST_00089,0.18459272090063142
TEST_00090,0.13436603181401638
TEST_00091,0.054846805615120696
TEST_00092,0.3141075838728349
TEST_00093,0.28897761885364964
TEST_00094,0.0010794089152593393
TEST_00095,0.0008890414374888421
TEST_00096,0.24047012267683388
TEST_00097,0.07403141901519296
TEST_00098,0.19724468691686792
TEST_00099,0.1317921823651175
TEST_00100,0.22952667599656942
TEST_00101,0.17861491029989907
TEST_00102,0.18076466738129557
TEST_00103,0.14406100394764768
TEST_00104,0.19417344207887557
TEST_00105,0.2730643295990843
TEST_00106,0.1289178242673135
TEST_00107,0.002558356338659622
TEST_00108,0.1604648552394111
TEST_00109,0.0019826598489763683
TEST_00110,0.22196150391196393
TEST_00111,0.25114747016323885
TEST_00112,0.023161403650764422
TEST_00113,0.18029392050049867
TEST_00114,0.10159329247439475
TEST_00115,0.20933696927588963
TEST_00116,0.007944636027385482
TEST_00117,0.2556994838726577
TEST_00118,0.16243485620480091
TEST_00119,0.11353031532430911
TEST_00120,0.0013274023943227378
TEST_00121,0.0013703875375967326
TEST_00122,0.14587156215269712
TEST_00123,0.2354827170540579
TEST_00124,0.2025813782995838
TEST_00125,0.12879875238945468
TEST_00126,0.012095001738719647
TEST_00127,0.07220822658442196
TEST_00128,0.13146387895638406
TEST_00129,0.16078985597676562
TEST_00130,0.13518196564078078
TEST_00131,0.1977242693749521
TEST_00132,0.0016182280233673224
TEST_00133,0.09948218548482379
TEST_00134,0.17690692555450127
TEST_00135,0.0024409019686417784
TEST_00136,0.14267679064532923
TEST_00137,0.1764194535172334
TEST_00138,0.044298061456091685
TEST_00139,0.12182006289382767
TEST_00140,0.021327736497635474
