ID,probability
TEST_00000,0.022408622367989874
TEST_00001,0.01687016164786656
TEST_00002,0.15057783423893448
TEST_00003,0.11748106167267235
TEST_00004,0.498230970263507
TEST_00005,0.13235880854391827
TEST_00006,0.46739546989722963
TEST_00007,0.4135196950046573
TEST_00008,0.3129538839101425
TEST_00009,0.004686933233114737
TEST_00010,0.060604613522646796
TEST_00011,0.47603331994447357
TEST_00012,0.37110762520605567
TEST_00013,0.41156180588817187
TEST_00014,0.2899057567380632
TEST_00015,0.004440683556174325
TEST_00016,0.25961355502533573
TEST_00017,0.38886964987194333
TEST_00018,0.22212984926540869
TEST_00019,0.6104905110305247
TEST_00020,0.2656521632229199
TEST_00021,0.3833261791416489
TEST_00022,0.2578622939266242
TEST_00023,0.2137616829187249
TEST_00024,0.38402063541395437
TEST_00025,0.004615770431502931
TEST_00026,0.12511354417849918
TEST_00027,0.47448415451167375
TEST_00028,0.18183072678801213
TEST_00029,0.17708550360533862
TEST_00030,0.4419622985474967
TEST_00031,0.17302175355435814
TEST_00032,0.17582552484395217
TEST_00033,0.18649982478058694
TEST_00034,0.38377991087929564
TEST_00035,0.011955739121665828
TEST_00036,0.13352325885616034
TEST_00037,0.32755473528038986
TEST_00038,0.19507517237104302
TEST_00039,0.005739486999493029
TEST_00040,0.18229322912378867
TEST_00041,0.14903948168300224
TEST_00042,0.3025940744538776
TEST_00043,0.29382506642525913
TEST_00044,0.30435814636156455
TEST_00045,0.4735723393929155
TEST_00046,0.5030452632364718
TEST_00047,0.2530922590299893
TEST_00048,0.1406002553865526
TEST_00049,0.38082441843087006
TEST_00050,0.27283431014671017
TEST_00051,0.17435364618083263
TEST_00052,0.13889887986006064
TEST_00053,0.514587163123717
TEST_00054,0.005684622432871708
TEST_00055,0.43852967067996756
TEST_00056,0.30273304459231737
TEST_00057,0.2088909526550745
TEST_00058,0.49123967170405286
TEST_00059,0.2262015478131382
TEST_00060,0.012389436490186858
TEST_00061,0.18700233018355092
TEST_00062,0.34939218482938506
TEST_00063,0.34301167073725286
TEST_00064,0.17402932174813476
TEST_00065,0.00838841237562223
TEST_00066,0.2707877546913726
TEST_00067,0.21271120268495491
TEST_00068,0.2752366388404579
TEST_00069,0.4741453902989406
TEST_00070,0.3692424627212049
TEST_00071,0.36384451590521943
TEST_00072,0.22067530232035645
TEST_00073,0.2519172078729511
TEST_00074,0.15247356536427767
TEST_00075,0.21331255366550883
TEST_00076,0.03648658017696519
TEST_00077,0.007019485554593957
TEST_00078,0.1294796321193121
TEST_00079,0.20807099932441156
TEST_00080,0.32668331489087393
TEST_00081,0.005395615598472819
TEST_00082,0.22549127434303454
TEST_00083,0.15970500452218608
TEST_00084,0.4019508692284197
