ID,probability
TEST_00000,0.004193986299315712
TEST_00001,0.009495575797323515
TEST_00002,0.14818891253892238
TEST_00003,0.11654967603382431
TEST_00004,0.5141259971431884
TEST_00005,0.13928445528110564
TEST_00006,0.4615906500154677
TEST_00007,0.3951429190465709
TEST_00008,0.3541652370061006
TEST_00009,0.0019890804504997424
TEST_00010,0.06839981232802558
TEST_00011,0.46899596123366544
TEST_00012,0.3681144118445128
TEST_00013,0.36585692505543294
TEST_00014,0.326063520515099
TEST_00015,0.00397555561777823
TEST_00016,0.269737505694118
TEST_00017,0.4105404444699279
TEST_00018,0.22020138362472527
TEST_00019,0.5348343323428697
TEST_00020,0.27689137297644817
TEST_00021,0.39256077841701
TEST_00022,0.24444706999417332
TEST_00023,0.24205072420262283
TEST_00024,0.3806713994823185
TEST_00025,0.0024570709072133747
TEST_00026,0.17600338702011445
TEST_00027,0.48821749660110614
TEST_00028,0.1481213147699211
TEST_00029,0.19161872727107843
TEST_00030,0.43379023089962576
TEST_00031,0.19722955558333669
TEST_00032,0.1824641380078258
TEST_00033,0.21173107437284386
TEST_00034,0.40257525035829844
TEST_00035,0.0029278340529519074
TEST_00036,0.13227553471282857
TEST_00037,0.34190638353434766
TEST_00038,0.21079036350954708
TEST_00039,0.003281011236528911
TEST_00040,0.21638307047644897
TEST_00041,0.17153526934783817
TEST_00042,0.3195095031787196
TEST_00043,0.31883663662004397
TEST_00044,0.26742531284129095
TEST_00045,0.4859916021243926
TEST_00046,0.48939726017205526
TEST_00047,0.19411934589355875
TEST_00048,0.1837444644937203
TEST_00049,0.37296111166799456
TEST_00050,0.2588140461749547
TEST_00051,0.20818119977336647
TEST_00052,0.1397867853683077
TEST_00053,0.5491407960005293
TEST_00054,0.0010025959601983093
TEST_00055,0.4212279761638193
TEST_00056,0.29221574142842094
TEST_00057,0.20908463960908721
TEST_00058,0.491124151405854
TEST_00059,0.3002069897817005
TEST_00060,0.01881705453518089
TEST_00061,0.1957212094403653
TEST_00062,0.34459668760639367
TEST_00063,0.33053690316394874
TEST_00064,0.17888373362219645
TEST_00065,0.0019343242556604876
TEST_00066,0.28512638515720096
TEST_00067,0.22405761946164462
TEST_00068,0.2827447813818304
TEST_00069,0.4744445571384093
TEST_00070,0.36110389614005634
TEST_00071,0.3392066084546847
TEST_00072,0.21073939246703957
TEST_00073,0.30585091821443955
TEST_00074,0.16625846610148332
TEST_00075,0.2002403462385081
TEST_00076,0.017447625355429233
TEST_00077,0.0019276488303661004
TEST_00078,0.1327843747992094
TEST_00079,0.16762227804859572
TEST_00080,0.2899367495368001
TEST_00081,0.0026766730356571973
TEST_00082,0.2339423173514965
TEST_00083,0.1393441925555051
TEST_00084,0.4377877511540775
TEST_00085,0.37845084416662395
TEST_00086,0.0019510202432899582
TEST_00087,0.39880583354770355
TEST_00088,0.1004889335862395
TEST_00089,0.39477688222161317
TEST_00090,0.26870689446067625
TEST_00091,0.10533867477574123
TEST_00092,0.3201171855071346
TEST_00093,0.5108723520801327
TEST_00094,0.0010238400421543356
TEST_00095,0.0022853818831083048
TEST_00096,0.4797675766796636
TEST_00097,0.12199316107014056
TEST_00098,0.38473488452506394
TEST_00099,0.2409340110490199
TEST_00100,0.15235417893477918
TEST_00101,0.1785833511848134
TEST_00102,0.4124700290312137
TEST_00103,0.23906322065299057
TEST_00104,0.3859945673524579
TEST_00105,0.47466969643690676
TEST_00106,0.21050309223450883
TEST_00107,0.000907935183606893
TEST_00108,0.36195680996452134
TEST_00109,0.0009855400979902897
TEST_00110,0.36957953376944364
TEST_00111,0.3658770401550335
TEST_00112,0.023857080480037002
TEST_00113,0.3743199068872743
TEST_00114,0.2622432827463707
TEST_00115,0.34864917558544656
TEST_00116,0.016115513848766135
TEST_00117,0.4540564455604313
TEST_00118,0.37749994247543395
