ID,probability
TEST_00000,0.0012912562570456994
TEST_00001,0.008786797322323502
TEST_00002,0.1563577100861956
TEST_00003,0.1189208307800456
TEST_00004,0.485899745390768
TEST_00005,0.13401692289755632
TEST_00006,0.4673224524417217
TEST_00007,0.4076977175525421
TEST_00008,0.3435687232611843
TEST_00009,0.000801772263970059
TEST_00010,0.061428015020029834
TEST_00011,0.4674805201240982
TEST_00012,0.368311373766919
TEST_00013,0.40862444346658
TEST_00014,0.2908410386349473
TEST_00015,0.0019565563637656573
TEST_00016,0.25738364398542585
TEST_00017,0.3821193217701797
TEST_00018,0.2258075972509254
TEST_00019,0.5897684317017126
TEST_00020,0.27321033455162386
TEST_00021,0.3830985467412389
TEST_00022,0.26616492587470225
TEST_00023,0.22116182435662893
TEST_00024,0.3817136714029534
TEST_00025,0.0010510561747812178
TEST_00026,0.14100844757346262
TEST_00027,0.47380625011374855
TEST_00028,0.17365370281798462
TEST_00029,0.18687051500403104
TEST_00030,0.45328843775249256
TEST_00031,0.1966578114214189
TEST_00032,0.18368539899144076
TEST_00033,0.18221399478645214
TEST_00034,0.3933542978376649
TEST_00035,0.0009391722689202747
TEST_00036,0.13878217730125678
TEST_00037,0.3373143365189042
TEST_00038,0.2122533788779953
TEST_00039,0.006582760847091575
TEST_00040,0.180944142465139
TEST_00041,0.14267534697422127
TEST_00042,0.30097057704488434
TEST_00043,0.2991120224018689
TEST_00044,0.31862646561686914
TEST_00045,0.48537908260804635
TEST_00046,0.43725244099970423
TEST_00047,0.25523893007612225
TEST_00048,0.14812616708198337
TEST_00049,0.3825773896373594
TEST_00050,0.2676474812902339
TEST_00051,0.1681645853070298
TEST_00052,0.12846368249185044
TEST_00053,0.474783257065597
TEST_00054,0.004378131985588366
TEST_00055,0.42188439137196365
TEST_00056,0.2960410590388009
TEST_00057,0.21873445211465495
TEST_00058,0.48523436285132765
TEST_00059,0.21581159141051853
TEST_00060,0.022357583340860455
TEST_00061,0.18292910200511248
TEST_00062,0.35694480982853555
TEST_00063,0.3323173584136553
TEST_00064,0.1831416263202286
TEST_00065,0.005771579834107879
TEST_00066,0.27956021534962483
TEST_00067,0.2194106931622046
TEST_00068,0.26822871608092136
TEST_00069,0.4811453481203983
TEST_00070,0.3666558146695377
TEST_00071,0.3563795027867855
TEST_00072,0.21030665563656945
TEST_00073,0.2383064742901256
TEST_00074,0.1568678166243432
TEST_00075,0.22158640881892985
TEST_00076,0.04261955953600891
TEST_00077,0.0036498697232182817
TEST_00078,0.12352777203612975
TEST_00079,0.21321370997696598
TEST_00080,0.34541778770013726
TEST_00081,0.0007372276268566418
TEST_00082,0.2226810263637119
TEST_00083,0.17708266314217058
TEST_00084,0.41463009080126917
TEST_00085,0.36298931153412245
TEST_00086,0.0004941150808298196
TEST_00087,0.3828099931875544
TEST_00088,0.11830355634114863
TEST_00089,0.38874917165429307
TEST_00090,0.24223854991668378
TEST_00091,0.10067981479550114
TEST_00092,0.41982897374778166
TEST_00093,0.5023326003486567
TEST_00094,0.0010084945276108252
TEST_00095,0.000662185343786796
TEST_00096,0.45362216424401963
TEST_00097,0.11899471204110151
TEST_00098,0.36891022764185283
TEST_00099,0.2766060505518733
TEST_00100,0.12790624824338823
TEST_00101,0.1692465110992892
TEST_00102,0.36272770446988317
TEST_00103,0.284970598406513
TEST_00104,0.36300103394199806
TEST_00105,0.48283899401609115
TEST_00106,0.2540155611842048
TEST_00107,0.0008867911073096043
TEST_00108,0.34375256860256154
TEST_00109,0.0020847228262106036
TEST_00110,0.39802596312497335
TEST_00111,0.397918518769143
TEST_00112,0.039580554125264795
TEST_00113,0.3709127613609267
TEST_00114,0.22595704342240097
TEST_00115,0.3987617034633639
TEST_00116,0.013779525125848976
TEST_00117,0.4660388800903407
TEST_00118,0.35658254947607787
TEST_00119,0.15649079469025015
TEST_00120,0.0016147372979100516
TEST_00121,0.003663977901852237
TEST_00122,0.3233204558272487
TEST_00123,0.4695723946354977
TEST_00124,0.38595179985389
TEST_00125,0.2553777461365919
TEST_00126,0.015291524005782717
TEST_00127,0.1014257646335926
TEST_00128,0.2755765491117534
