ID,probability
TEST_00000,0.001260761171579361
TEST_00001,0.02531486004590988
TEST_00002,0.15282109379768372
TEST_00003,0.10320866107940674
TEST_00004,0.5164074301719666
TEST_00005,0.13104072213172913
TEST_00006,0.45631298422813416
TEST_00007,0.36412283778190613
TEST_00008,0.2955419421195984
TEST_00009,0.0018053195672109723
TEST_00010,0.04970082268118858
TEST_00011,0.4584345817565918
TEST_00012,0.3849122226238251
TEST_00013,0.4030067026615143
TEST_00014,0.2942386865615845
TEST_00015,0.004465655889362097
TEST_00016,0.23658320307731628
TEST_00017,0.3575647473335266
TEST_00018,0.22607694566249847
TEST_00019,0.702774167060852
TEST_00020,0.2575863301753998
TEST_00021,0.4014125466346741
TEST_00022,0.27449503540992737
TEST_00023,0.21661964058876038
TEST_00024,0.4004916548728943
TEST_00025,0.003139650681987405
TEST_00026,0.10718218982219696
TEST_00027,0.45994481444358826
TEST_00028,0.1767958104610443
TEST_00029,0.1897285431623459
TEST_00030,0.4392783045768738
TEST_00031,0.1754654198884964
TEST_00032,0.16730977594852448
TEST_00033,0.17313240468502045
TEST_00034,0.39839836955070496
TEST_00035,0.0013489311095327139
TEST_00036,0.1357235163450241
TEST_00037,0.313395619392395
TEST_00038,0.28123027086257935
TEST_00039,0.004189583472907543
TEST_00040,0.19756607711315155
TEST_00041,0.14115016162395477
TEST_00042,0.3135392367839813
TEST_00043,0.3035148084163666
TEST_00044,0.31557697057724
TEST_00045,0.5049453377723694
TEST_00046,0.5193494558334351
TEST_00047,0.22925105690956116
TEST_00048,0.1293298453092575
TEST_00049,0.3973367214202881
TEST_00050,0.2731969356536865
TEST_00051,0.15602698922157288
TEST_00052,0.12848281860351562
TEST_00053,0.5647532343864441
TEST_00054,0.0014620614238083363
TEST_00055,0.4183262288570404
TEST_00056,0.3261334300041199
TEST_00057,0.218647301197052
TEST_00058,0.5140931606292725
TEST_00059,0.18195044994354248
TEST_00060,0.00794671569019556
TEST_00061,0.16841596364974976
TEST_00062,0.3277488350868225
TEST_00063,0.32988983392715454
TEST_00064,0.20751631259918213
TEST_00065,0.0036705206148326397
TEST_00066,0.2713627815246582
TEST_00067,0.19033651053905487
TEST_00068,0.291037917137146
TEST_00069,0.4757010340690613
TEST_00070,0.39537471532821655
TEST_00071,0.36343902349472046
TEST_00072,0.2285240888595581
TEST_00073,0.2594742476940155
TEST_00074,0.14492011070251465
TEST_00075,0.22831079363822937
TEST_00076,0.012008811347186565
TEST_00077,0.007930802181363106
TEST_00078,0.12804625928401947
TEST_00079,0.20806048810482025
TEST_00080,0.3532743453979492
TEST_00081,0.002521441550925374
TEST_00082,0.21359513700008392
TEST_00083,0.1813926100730896
TEST_00084,0.43987131118774414
TEST_00085,0.38331854343414307
TEST_00086,0.0021746717393398285
TEST_00087,0.39207321405410767
TEST_00088,0.11964687705039978
TEST_00089,0.3815044164657593
TEST_00090,0.2452293038368225
TEST_00091,0.10841614753007889
TEST_00092,0.3078731894493103
TEST_00093,0.5543596148490906
TEST_00094,0.0009162713540717959
TEST_00095,0.002811213256791234
TEST_00096,0.4622647166252136
TEST_00097,0.10126449167728424
TEST_00098,0.37979716062545776
TEST_00099,0.27621203660964966
TEST_00100,0.0987280011177063
TEST_00101,0.20764519274234772
TEST_00102,0.3738864064216614
TEST_00103,0.2877776324748993
TEST_00104,0.3623443841934204
TEST_00105,0.48094475269317627
TEST_00106,0.266245573759079
TEST_00107,0.00127136439550668
TEST_00108,0.33716437220573425
TEST_00109,0.0012452423106878996
TEST_00110,0.4208240509033203
TEST_00111,0.3878614008426666
TEST_00112,0.014418942853808403
TEST_00113,0.37596428394317627
TEST_00114,0.20810624957084656
TEST_00115,0.3947823941707611
TEST_00116,0.0041391621343791485
TEST_00117,0.4606075882911682
TEST_00118,0.3427688181400299
TEST_00119,0.15997099876403809
TEST_00120,0.0024848466273397207
TEST_00121,0.001498704426921904
TEST_00122,0.31910380721092224
TEST_00123,0.5036410093307495
TEST_00124,0.4056635797023773
