ID,probability
TEST_00000,0.006365820671300125
TEST_00001,0.0026722052592215977
TEST_00002,0.15443233143994983
TEST_00003,0.10478691182808458
TEST_00004,0.4998730392099526
TEST_00005,0.12746585518989115
TEST_00006,0.4603269323392554
TEST_00007,0.3779134279598589
TEST_00008,0.33538069603876136
TEST_00009,0.0013656875493756558
TEST_00010,0.05311914652483563
TEST_00011,0.46532908894864805
TEST_00012,0.38035471703883905
TEST_00013,0.39983797829900586
TEST_00014,0.31384674639852617
TEST_00015,0.0029405425050524833
TEST_00016,0.24916594019546948
TEST_00017,0.3795723586940258
TEST_00018,0.24663293740116213
TEST_00019,0.6259085077424118
TEST_00020,0.26842127734417054
TEST_00021,0.4007002835600406
TEST_00022,0.2740472896696524
TEST_00023,0.217368638788636
TEST_00024,0.3903410799426135
TEST_00025,0.0009234439849427857
TEST_00026,0.11088755673065387
TEST_00027,0.4501648824596452
TEST_00028,0.17155717462572354
TEST_00029,0.18310416936479026
TEST_00030,0.43289368426139685
TEST_00031,0.1894831463136605
TEST_00032,0.17024330507480512
TEST_00033,0.17962236640001397
TEST_00034,0.3955618215195831
TEST_00035,0.0043526862156346114
TEST_00036,0.13440667229623388
TEST_00037,0.3327344442291317
TEST_00038,0.21961779487742028
TEST_00039,0.005095427327858222
TEST_00040,0.1989165186253764
TEST_00041,0.1488850586837852
TEST_00042,0.3117657883799202
TEST_00043,0.2975837678576985
TEST_00044,0.32408888000786185
TEST_00045,0.4893420447907834
TEST_00046,0.48216776104124276
TEST_00047,0.25578729225712754
TEST_00048,0.13534636958315024
TEST_00049,0.3904459375934646
TEST_00050,0.25411264973523523
TEST_00051,0.17147941307906114
TEST_00052,0.13547475399416017
TEST_00053,0.5385787259370205
TEST_00054,0.0027146711091408284
TEST_00055,0.4208765740782025
TEST_00056,0.3121329648522027
TEST_00057,0.21376220608158367
TEST_00058,0.49848495375125185
TEST_00059,0.1855252073018502
TEST_00060,0.017553951093532336
TEST_00061,0.17661124004562087
TEST_00062,0.34634193702417854
TEST_00063,0.34107971132475595
TEST_00064,0.2005184086280948
TEST_00065,0.0026118765894157215
TEST_00066,0.27351212466394764
TEST_00067,0.19730141639962204
TEST_00068,0.28139182372433896
TEST_00069,0.4716864604177153
TEST_00070,0.3929972037728495
TEST_00071,0.33905448767418217
TEST_00072,0.21696333892784272
TEST_00073,0.2525529736907373
TEST_00074,0.136091866089686
TEST_00075,0.23353192429960226
TEST_00076,0.014676067357521699
TEST_00077,0.0036714416967585464
TEST_00078,0.12411882080067167
TEST_00079,0.19774348706525366
TEST_00080,0.3369819659608712
TEST_00081,0.0005325920507987691
TEST_00082,0.21980881061226784
TEST_00083,0.18235208972315706
TEST_00084,0.42510807487952906
TEST_00085,0.3732239151742996
TEST_00086,0.0006698188702846944
TEST_00087,0.38663364764133773
TEST_00088,0.12744882083525907
TEST_00089,0.38865446125376746
TEST_00090,0.2566398551283326
TEST_00091,0.10160242118425483
TEST_00092,0.32868425676216334
TEST_00093,0.5248243660192143
TEST_00094,0.0007183550370002113
TEST_00095,0.0007728647634010784
